,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,STATUS,LATITUDE,LONGITUDE,TRAUMA
6192,UNITED MEMORIAL MEDICAL CENTER - NORTH HOSPITAL,16750 RED OAK DR,HOUSTON,TX,77090,(281) 453-7110,GENERAL ACUTE CARE,OPEN,30.01436876,-95.44076914,NOT AVAILABLE
6193,UNITED MEMORIAL MEDICAL CENTER - SUGAR LAND HOSPITAL,"1211 HWY 6, NUMBER 70",SUGAR LAND,TX,77478,(281) 238-3900,GENERAL ACUTE CARE,OPEN,29.6051324000001,-95.6361437,NOT AVAILABLE
6194,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,WICHITA FALLS,TX,76301,(940) 764-7000,GENERAL ACUTE CARE,OPEN,33.90243058,-98.5019807899999,LEVEL II
6195,UNIVERSITY HOSPITAL,4502 MEDICAL DRIVE,SAN ANTONIO,TX,78229,(210) 358-4000,GENERAL ACUTE CARE,OPEN,29.50700957,-98.57833704,LEVEL I
6196,UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,LUBBOCK,TX,79415,(806) 775-8200,GENERAL ACUTE CARE,OPEN,33.58796714,-101.89129851,LEVEL I
6197,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA AVENUE,EL PASO,TX,79905,(915) 544-1200,GENERAL ACUTE CARE,OPEN,31.7716110900001,-106.4353552,LEVEL I
6198,USMD HOSPITAL AT ARLINGTON,801 WEST I-20,ARLINGTON,TX,76017,(817) 472-3400,SPECIAL,OPEN,32.6798094100001,-97.11791224,NOT AVAILABLE
6199,UT HEALTH EAST TEXAS ATHENS HOSPITAL,2000 SOUTH PALESTINE STREET,ATHENS,TX,75751,(903) 676-1000,GENERAL ACUTE CARE,OPEN,32.1694447,-95.8462337,LEVEL IV
6200,UT HEALTH EAST TEXAS CARTHAGE HOSPITAL,409 COTTAGE ROAD,CARTHAGE,TX,75633,(903) 693-3841,GENERAL ACUTE CARE,OPEN,32.1658826,-94.34659601,LEVEL IV
6201,UT HEALTH EAST TEXAS HENDERSON HOSPITAL,300 WILSON STREET,HENDERSON,TX,75652,(903) 657-7541,GENERAL ACUTE CARE,OPEN,32.1609500000001,-94.79561836,LEVEL IV
6202,UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,501 SOUTH RAGSDALE STREET,JACKSONVILLE,TX,75766,(903) 541-5083,GENERAL ACUTE CARE,OPEN,31.9602855000001,-95.27039992,LEVEL IV
6203,UT HEALTH EAST TEXAS LONG TERM ACUTE CARE,1000 S BECKHAM AVENUE 5TH FLOOR,TYLER,TX,75701,(903) 596-3600,LONG TERM CARE,OPEN,32.3383556800001,-95.29103688,NOT AVAILABLE
6204,UT HEALTH EAST TEXAS PITTSBURG HOSPITAL,2701 US HIGHWAY 271 NORTH,PITTSBURG,TX,75686,(903) 946-5500,CRITICAL ACCESS,OPEN,33.0330459800001,-94.95905399,LEVEL IV
6205,UT HEALTH EAST TEXAS QUITMAN HOSPITAL,117 N WINNSBORO STREET,QUITMAN,TX,75783,(903) 763-6300,CRITICAL ACCESS,OPEN,32.79706946,-95.4429181899999,LEVEL IV
6206,UT HEALTH EAST TEXAS REHABILITATION HOSPITAL,701 OLYMPIC PLAZA CIRCLE,TYLER,TX,75701,(903) 596-3258,REHABILITATION,OPEN,32.33688776,-95.291956,NOT AVAILABLE
6207,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,1000 SOUTH BECKHAM AVENUE,TYLER,TX,75701,(903) 597-0351,GENERAL ACUTE CARE,OPEN,32.3384795200001,-95.2907681999999,LEVEL I
6208,UVALDE MEMORIAL HOSPITAL,1025 GARNER FIELD ROAD,UVALDE,TX,78801,(830) 278-6251,CRITICAL ACCESS,OPEN,29.2141196700001,-99.76783721,LEVEL IV
6209,VAL VERDE REGIONAL MEDICAL CENTER,801 BEDELL AVENUE,DEL RIO,TX,78840,(830) 775-8566,GENERAL ACUTE CARE,OPEN,29.3749627600001,-100.89266353,LEVEL IV
6210,VALLEY BAPTIST MEDICAL CENTER,2101 PEASE ST,HARLINGEN,TX,78550,(956) 389-1674,GENERAL ACUTE CARE,OPEN,26.17496484,-97.66995665,LEVEL II
6211,VALLEY BAPTIST MEDICAL CENTER - BROWNSVILLE,1040 W JEFFERSON ST,BROWNSVILLE,TX,78520,(956) 698-5421,GENERAL ACUTE CARE,OPEN,25.91784806,-97.51069655,LEVEL III
6212,VALLEY BAPTIST MICRO - HOSPITAL WESLACO,1021 W INTERSTATE 2,WESLACO,TX,78596,(956) 389-1736,SPECIAL,OPEN,26.17183887,-98.00048908,NOT AVAILABLE
6213,VALLEY REGIONAL MEDICAL CENTER,100A E ALTON GLOOR BLVD,BROWNSVILLE,TX,78526,(956) 350-7000,GENERAL ACUTE CARE,OPEN,25.9776129900001,-97.51480112,LEVEL III
6214,VAN ZANDT REGIONAL HOSPITAL,707 NORTH WALDRIP ST,GRAND SALINE,TX,75140,(903) 913-6303,LONG TERM CARE,OPEN,32.67939133,-95.72255745,NOT AVAILABLE
6215,VIBRA HOSPITAL OF AMARILLO,7501 WALLACE BLVD,AMARILLO,TX,79124,(806) 467-7000,LONG TERM CARE,OPEN,35.194149,-101.92669261,NOT AVAILABLE
6216,VIBRA HOSPITAL OF RICHARDSON,401 WEST CAMPBELL ROAD SUITE 300,RICHARDSON,TX,75080,(469) 329-7300,LONG TERM CARE,OPEN,32.97413807,-96.7271198399999,NOT AVAILABLE
6217,VIBRA REHABILITATION HOSPITAL OF AMARILLO,7200 W 9TH STREET,AMARILLO,TX,79106,(806) 468-2900,REHABILITATION,OPEN,35.2067049500001,-101.92086497,NOT AVAILABLE
6218,VIBRA SPECIALTY HOSPITAL,2700 WALKER WAY,DESOTO,TX,75115,(972) 298-1100,LONG TERM CARE,OPEN,32.64465296,-96.88347894,NOT AVAILABLE
6219,W J MANGOLD MEMORIAL HOSPITAL,320 NORTH MAIN STREET,LOCKNEY,TX,79241,(806) 652-3373,CRITICAL ACCESS,OPEN,34.12707748,-101.44124526,NOT AVAILABLE
6220,WADLEY REGIONAL MEDICAL CENTER,1000 PINE,TEXARKANA,TX,75501,(903) 798-8000,GENERAL ACUTE CARE,OPEN,33.42891417,-94.04762712,LEVEL III
6221,WARD MEMORIAL HOSPITAL,406 SOUTH GARY STREET,MONAHANS,TX,79756,(432) 943-2511,CRITICAL ACCESS,OPEN,31.59378429,-102.88318683,LEVEL IV
6222,WARM SPRINGS REHABILITATION HOSPITAL OF KYLE,5980 KYLE PARKWAY,KYLE,TX,78640,(512) 262-0821,REHABILITATION,OPEN,30.00839095,-97.85628014,NOT AVAILABLE
6223,WARM SPRINGS REHABILITATION HOSPITAL OF SAN ANTONIO,5101 MEDICAL DRIVE,SAN ANTONIO,TX,78229,(210) 616-0100,REHABILITATION,OPEN,29.5139089900001,-98.58695815,NOT AVAILABLE
6224,WARM SPRINGS REHABILITATION HOSPITAL OF THOUSAND OAKS,14747 JONES MALTSBERGER ROAD,SAN ANTONIO,TX,78247,(210) 581-5300,REHABILITATION,OPEN,29.5763655600001,-98.4448548399999,NOT AVAILABLE
6225,WARM SPRINGS REHABILITATION HOSPITAL OF WESTOVER HILLS,10323 STATE HWY 151,SAN ANTONIO,TX,78251,(210) 422-8791,REHABILITATION,OPEN,29.4519078500001,-98.68457631,NOT AVAILABLE
6226,WEATHERFORD REHABILITATION HOSPITAL LLC,703 EUREKA ST,WEATHERFORD,TX,76086,(682) 803-0100,REHABILITATION,OPEN,32.7506214200001,-97.78774264,NOT AVAILABLE
6227,WESLACO REGIONAL REHABILITATION HOSPITAL,906 SOUTH JAMES STREET,WESLACO,TX,78596,(956) 969-2222,REHABILITATION,OPEN,26.1510039,-97.97707053,NOT AVAILABLE
6228,WILBARGER GENERAL HOSPITAL,920 HILLCREST DRIVE,VERNON,TX,76384,(940) 552-9351,GENERAL ACUTE CARE,OPEN,34.15861525,-99.3151605099999,LEVEL IV
6229,WILSON N JONES REGIONAL MEDICAL CENTER,500 N HIGHLAND AVE,SHERMAN,TX,75092,(903) 870-4611,GENERAL ACUTE CARE,OPEN,33.6370973900001,-96.62382165,LEVEL III
6230,WINKLER COUNTY MEMORIAL HOSPITAL,821 JEFFEE DRIVE,KERMIT,TX,79745,(432) 586-8299,CRITICAL ACCESS,OPEN,31.8495920600001,-103.09056262,NOT AVAILABLE
6231,WINNIE COMMUNITY HOSPITAL LLC,538 BROADWAY,WINNIE,TX,77665,(409) 296-6375,CRITICAL ACCESS,OPEN,29.81969711,-94.37646869,NOT AVAILABLE
6232,WISE HEALTH SURGICAL HOSPITAL,3200 NORTH TARRANT PARKWAY,FORT WORTH,TX,76177,(817) 502-7300,GENERAL ACUTE CARE,OPEN,32.8968779900001,-97.31290555,NOT AVAILABLE
6233,WISE HEALTH SURGICAL HOSPITAL,7218 CRAWFORD ROAD,ARGYLE,TX,76226,(940) 293-2885,SPECIAL,OPEN,33.1321371400001,-97.20472606,NOT AVAILABLE
6234,WISE HEALTH SYSTEM,2000 SOUTH FM 51,DECATUR,TX,76234,(940) 626-4001,REHABILITATION,OPEN,33.21781285,-97.59766081,LEVEL IV
6235,WOMENS HOSPITAL AT RENAISSANCE,5502 SOUTH MC COLL,EDINBURG,TX,78539,(956) 362-5601,GENERAL ACUTE CARE,OPEN,26.25267437,-98.2030975499999,NOT AVAILABLE
6236,WOODLAND HEIGHTS MEDICAL CENTER,505 SOUTH JOHN REDDITT DRIVE,LUFKIN,TX,75904,(936) 637-8501,GENERAL ACUTE CARE,OPEN,31.3283994700001,-94.75405884,LEVEL IV
6237,WOODLANDS SPECIALTY HOSPITAL LLC,25440 I 45 NORTH,THE WOODLANDS,TX,77386,(281) 602-8160,GENERAL ACUTE CARE,OPEN,30.13090069,-95.44302258,NOT AVAILABLE
6238,YOAKUM COMMUNITY HOSPITAL,1200 CARL RAMERT DRIVE,YOAKUM,TX,77995,(361) 293-2321,CRITICAL ACCESS,OPEN,29.30695852,-97.12915909,LEVEL IV
6239,YOAKUM COUNTY HOSPITAL,412 MUSTANG AVENUE,DENVER CITY,TX,79323,(806) 592-2121,CRITICAL ACCESS,OPEN,32.96857601,-102.8358621,LEVEL IV
6240,BORDER REGION BEHAVIORAL HEALTH CENTER - CASA AMISTAD,"1500 PAPPAS REAR, BUILDING 664",LAREDO,TX,78041,(956) 794-3005,PSYCHIATRIC,OPEN,27.53690664,-99.4768101499999,NOT AVAILABLE
6241,LINDA J WERLEIN CRISIS STABILIZATION UNIT,643 SHEPPARD REES ROAD S,KERRVILLE,TX,78028,(830) 792-3300,PSYCHIATRIC,OPEN,30.0441271,-99.1605226999999,NOT AVAILABLE
6242,PSYCHIATRIC EMERGENCY TREATMENT CENTER,706 FM 2854,CONROE,TX,77301,(936) 521-6100,PSYCHIATRIC,OPEN,30.3099726,-95.464102,NOT AVAILABLE
6243,TWO NORTH NEURO PSYCHIATRIC CENTER,1502 TAUB LOOP,HOUSTON,TX,77030,(713) 970-4646,PSYCHIATRIC,OPEN,29.7111851500001,-95.39433336,NOT AVAILABLE
6244,ALLEGIANCE BEHAVIORAL HEALTH CENTER OF PLAINVIEW LLC,"2601 DIMMITT ROAD, 4TH FLOOR",PLAINVIEW,TX,79072,(806) 296-9191,PSYCHIATRIC,OPEN,34.20654009,-101.73259105,NOT AVAILABLE
6245,ASCENSION SETON SHOAL CREEK,3501 MILLS AVENUE,AUSTIN,TX,78731,(512) 324-2000,PSYCHIATRIC,OPEN,30.3059214900001,-97.74839994,NOT AVAILABLE
6246,AUSTIN LAKES HOSPITAL,1025 EAST 32ND STREET,AUSTIN,TX,78705,(512) 544-5253,PSYCHIATRIC,OPEN,30.28852104,-97.72434617,NOT AVAILABLE
6247,AUSTIN OAKS HOSPITAL,1407 WEST STASSNEY LANE,AUSTIN,TX,78745,(512) 440-4800,PSYCHIATRIC,OPEN,30.2115959700001,-97.7923757899999,NOT AVAILABLE
6248,BEHAVIORAL HOSPITAL OF BELLAIRE,"5314 DASHWOOD, SUITE 200 AND 300",HOUSTON,TX,77081,(713) 600-9500,PSYCHIATRIC,OPEN,29.7079822100001,-95.47341614,NOT AVAILABLE
6249,CANYON CREEK BEHAVIORAL HEALTH,1201 CANYON CREEK DRIVE,TEMPLE,TX,76502,(512) 569-3261,PSYCHIATRIC,OPEN,31.0591664,-97.3693191999999,NOT AVAILABLE
6250,CARROLLTON SPRINGS,2225 PARKER ROAD,CARROLLTON,TX,75010,(972) 242-4114,PSYCHIATRIC,OPEN,33.04591729,-96.8686072099999,NOT AVAILABLE
6251,CARRUS BEHAVIORAL HOSPITAL,"1724 W US HIGHWAY 82, SUITE 200",SHERMAN,TX,75092,(903) 870-1200,PSYCHIATRIC,OPEN,33.6700040000001,-96.63473332,NOT AVAILABLE
6252,CEDAR CREST HOSPITAL,3500 I-H 35 SOUTH,BELTON,TX,76513,(254) 939-2100,PSYCHIATRIC,OPEN,31.02135915,-97.47680697,NOT AVAILABLE
6253,CLARITY CHILD GUIDANCE CENTER,8535 TOM SLICK DRIVE,SAN ANTONIO,TX,78229,(210) 616-0300,PSYCHIATRIC,OPEN,29.52010675,-98.57619951,NOT AVAILABLE
6254,CROSS CREEK HOSPITAL,8402 CROSS PARK DRIVE,AUSTIN,TX,78754,(512) 215-3900,PSYCHIATRIC,OPEN,30.338202,-97.6772294799999,NOT AVAILABLE
6255,CYPRESS CREEK HOSPITAL,17750 CALI DRIVE,HOUSTON,TX,77090,(281) 586-7600,PSYCHIATRIC,OPEN,30.0245794000001,-95.44534571,NOT AVAILABLE
6256,DALLAS BEHAVIORAL HEALTHCARE HOSPITAL LLC,800 KIRNWOOD DR,DESOTO,TX,75115,(972) 982-0897,PSYCHIATRIC,OPEN,32.6424243000001,-96.87476008,NOT AVAILABLE
6257,DEVEREUX TEXAS TREATMENT NETWORK,1150 DEVEREUX DRIVE,LEAGUE CITY,TX,77573,(281) 335-1000,PSYCHIATRIC,OPEN,29.5068356,-95.10672113,NOT AVAILABLE
6258,EATING RECOVERY CENTER,4708 ALLIANCE BOULEVARD THIRD FLOOR,PLANO,TX,75093,(972) 479-5779,PSYCHIATRIC,OPEN,33.0135206300001,-96.79205068,NOT AVAILABLE
6259,EATING RECOVERY CENTER - LEGACY,5120 LEGACY DRIVE,PLANO,TX,75024,(469) 499-3900,PSYCHIATRIC,OPEN,33.0707901000001,-96.8017993,NOT AVAILABLE
6260,EL PASO BEHAVIORAL HEALTH SYSTEM,1900 DENVER AVENUE,EL PASO,TX,79902,(915) 544-4000,PSYCHIATRIC,OPEN,31.7803651,-106.47595339,NOT AVAILABLE
6261,GARLAND BEHAVIORAL HOSPITAL,"2300 MARIE CURIE BLVD, 5TH FLOOR",GARLAND,TX,75042,(972) 487-5309,PSYCHIATRIC,OPEN,32.91977573,-96.66210319,NOT AVAILABLE
6262,GEORGETOWN BEHAVIORAL HEALTH INSTITUTE LLC,3101 S AUSTIN AVE,GEORGETOWN,TX,78626,(512) 819-1100,PSYCHIATRIC,OPEN,30.6149017700001,-97.68063183,NOT AVAILABLE
6263,GLEN OAKS HOSPITAL,301 EAST DIVISION STREET,GREENVILLE,TX,75402,(903) 454-6000,PSYCHIATRIC,OPEN,33.1236960300001,-96.08228748,NOT AVAILABLE
6264,HAVEN BEHAVIORAL HOSPITAL OF FRISCO,"5680 FRISCO SQUARE BLVD, SUITE 3000",FRISCO,TX,75034,(469) 535-8000,PSYCHIATRIC,OPEN,33.15113861,-96.83785811,NOT AVAILABLE
6265,HICKORY TRAIL HOSPITAL,2000 N OLD HICKORY TRAIL,DESOTO,TX,75115,(972) 298-7323,PSYCHIATRIC,OPEN,32.6282389300001,-96.86491473,NOT AVAILABLE
6266,HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL LLC,2801 GESSNER ROAD,HOUSTON,TX,77080,(832) 834-7710,PSYCHIATRIC,OPEN,29.82342556,-95.54631033,NOT AVAILABLE
6267,INTRACARE NORTH HOSPITAL,1120 CYPRESS STATION,HOUSTON,TX,77090,(281) 893-7200,PSYCHIATRIC,OPEN,30.0236562600001,-95.44027493,NOT AVAILABLE
6268,KINGWOOD PINES HOSPITAL,2001 LADBROOK DRIVE,KINGWOOD,TX,77339,(281) 404-1001,PSYCHIATRIC,OPEN,30.0444976200001,-95.2299841399999,NOT AVAILABLE
6269,LAUREL RIDGE TREATMENT CENTER,17720 CORPORATE WOODS DRIVE,SAN ANTONIO,TX,78259,(210) 491-9400,PSYCHIATRIC,OPEN,29.603219478,-98.437893493,NOT AVAILABLE
6270,LONE STAR BEHAVIORAL HEALTH CYPRESS,16303 GRANT ROAD,CYPRESS,TX,77429,(281) 516-6186,PSYCHIATRIC,OPEN,30.02427992,-95.66277086,NOT AVAILABLE
6271,MEDICAL BEHAVIORAL HOSPITAL OF CLEAR LAKE,16850 BUCCANEER LANE,HOUSTON,TX,77058,(281) 606-3517,PSYCHIATRIC,OPEN,29.5548362000001,-95.116592,NOT AVAILABLE
6272,MEDICAL CITY GREEN OAKS HOSPITAL,7808 CLODUS FIELDS DRIVE,DALLAS,TX,75251,(972) 991-9504,PSYCHIATRIC,OPEN,32.9128044300001,-96.77126529,NOT AVAILABLE
6273,MESA SPRINGS,5560 MESA SPRINGS DRIVE,FORT WORTH,TX,76123,(817) 292-4600,PSYCHIATRIC,OPEN,32.6398134,-97.41289763,NOT AVAILABLE
6274,MILLWOOD HOSPITAL,1011 NORTH COOPER STREET,ARLINGTON,TX,76011,(817) 404-2287,PSYCHIATRIC,OPEN,32.7508519300001,-97.11322999,NOT AVAILABLE
6275,MISSION RESILIENCY AT LAUREL RIDGE TREATMENT CENTER,17720 CORPORATE WOODS DRIVE,SAN ANTONIO,TX,78259,(210) 491-9400,PSYCHIATRIC,OPEN,29.603439134,-98.438367736,NOT AVAILABLE
6276,MONTGOMERY COUNTY MENTAL HEALTH TREATMENT FACILITY,700 HILBIG ROAD,CONROE,TX,77301,(936) 522-4200,PSYCHIATRIC,OPEN,30.3357827900001,-95.44511056,NOT AVAILABLE
6277,OCEANS BEHAVIORAL HOSPITAL OF ABILENE,4225 WOODS PLACE,ABILENE,TX,79602,(325) 698-6600,PSYCHIATRIC,OPEN,32.3999670000001,-99.739311,NOT AVAILABLE
6278,OCEANS BEHAVIORAL HOSPITAL OF AMARILLO,"7501 WALLACE BLVD, SUITE 200",AMARILLO,TX,79124,(806) 310-2205,PSYCHIATRIC,OPEN,35.1941820000001,-101.9270551,NOT AVAILABLE
6279,OCEANS BEHAVIORAL HOSPITAL OF KATY,455 PARK GROVE LANE,KATY,TX,77450,(281) 492-8888,PSYCHIATRIC,OPEN,29.7779641000001,-95.74854047,NOT AVAILABLE
6280,OCEANS BEHAVIORAL HOSPITAL OF LONGVIEW,615 CLINIC DRIVE,LONGVIEW,TX,75605,(903) 212-3105,PSYCHIATRIC,OPEN,32.5373345100001,-94.73455975,NOT AVAILABLE
6281,OCEANS BEHAVIORAL HOSPITAL OF LUFKIN,302 GOBBLERS KNOB RD,LUFKIN,TX,75904,(936) 632-2276,PSYCHIATRIC,OPEN,31.30707384,-94.7457387599999,NOT AVAILABLE
6282,OCEANS BEHAVIORAL HOSPITAL OF PASADENA,4001 PRESTON AVENUE SUITE 150,PASADENA,TX,77505,(832) 821-4982,PSYCHIATRIC,OPEN,29.6508561000001,-95.1700084999999,NOT AVAILABLE
6283,OCEANS BEHAVIORAL HOSPITAL OF THE PERMIAN BASIN,3300 SOUTH FM 1788,MIDLAND,TX,79706,(432) 561-5915,PSYCHIATRIC,OPEN,31.9228750400001,-102.22216481,NOT AVAILABLE
6284,OCEANS BEHAVIORAL HOSPITAL OF WACO,5931 CROSSLAKE PARKWAY,WACO,TX,76712,(254) 870-4874,PSYCHIATRIC,OPEN,31.4875737400001,-97.1642517399999,NOT AVAILABLE
6285,PALMS BEHAVIORAL HEALTH,613 VICTORIA LANE,HARLINGEN,TX,78550,(956) 365-2600,PSYCHIATRIC,OPEN,26.16357422,-97.67216229,NOT AVAILABLE
6286,PERIMETER BEHAVIORAL HOSPITAL OF ARLINGTON,7000 US HIGHWAY 287,ARLINGTON,TX,76001,(817) 662-6341,PSYCHIATRIC,OPEN,32.6279979600001,-97.17785112,NOT AVAILABLE
6287,PERIMETER BEHAVIORAL HOSPITAL OF DALLAS,2696 WEST WALNUT STREET,GARLAND,TX,75042,(496) 867-1120,PSYCHIATRIC,OPEN,32.9134020000001,-96.6701169,NOT AVAILABLE
6288,RED RIVER HOSPITAL,1500-1505 8TH STREET,WICHITA FALLS,TX,76301,(940) 322-3171,PSYCHIATRIC,OPEN,33.9063072500001,-98.50134063,NOT AVAILABLE
6289,RIO VISTA BEHAVIORAL HEALTH,1390 NORTHWESTERN DRIVE,EL PASO,TX,79912,(915) 209-4513,PSYCHIATRIC,OPEN,31.87989416,-106.5735232,NOT AVAILABLE
6290,RIVER CREST HOSPITAL,1636 HUNTERS GLEN ROAD,SAN ANGELO,TX,76901,(325) 949-5722,PSYCHIATRIC,OPEN,31.4472743600001,-100.51023302,NOT AVAILABLE
6291,ROCK SPRINGS,700 SOUTHEAST INNER LOOP,GEORGETOWN,TX,78626,(512) 819-9400,PSYCHIATRIC,OPEN,30.6060406500001,-97.67346489,NOT AVAILABLE
6292,SACRED OAK MEDICAL CENTER,11500 SPACE CENTER BLVD,HOUSTON,TX,77059,(281) 241-6440,PSYCHIATRIC,OPEN,29.62414628,-95.14260386,NOT AVAILABLE
6293,"SAN ANTONIO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",8550 HUEBNER ROAD,SAN ANTONIO,TX,78240,(210) 541-5300,PSYCHIATRIC,OPEN,29.5162952700001,-98.60500128,NOT AVAILABLE
6294,SUN BEHAVIORAL HOUSTON,7601 FANNIN,HOUSTON,TX,77054,(713) 796-2273,PSYCHIATRIC,OPEN,29.69058843,-95.40108121,NOT AVAILABLE
6295,SUNRISE CANYON,1950 ASPEN AVENUE,LUBBOCK,TX,79423,(806) 740-1400,PSYCHIATRIC,OPEN,33.5729416400001,-101.80750276,NOT AVAILABLE
6296,TEXAS HEALTH SEAY BEHAVIORAL HEALTH HOSPITAL,6110 WEST PARKER ROAD,PLANO,TX,75093,(972) 981-8301,PSYCHIATRIC,OPEN,33.0432927900001,-96.83509622,NOT AVAILABLE
6297,TEXAS HEALTH SPRINGWOOD BEHAVIORAL HEALTH HOSPITAL,2717 TIBBETS DRIVE,BEDFORD,TX,76022,(817) 848-7771,PSYCHIATRIC,OPEN,32.8345883700001,-97.1224690499999,NOT AVAILABLE
6298,TEXAS NEUROREHAB CENTER,"1106 WEST DITTMAR, BUILDING 15",AUSTIN,TX,78745,(512) 444-4835,PSYCHIATRIC,OPEN,30.18944156,-97.80627944,NOT AVAILABLE
6299,THE MENNINGER CLINIC,12301 MAIN,HOUSTON,TX,77035,(713) 275-5000,PSYCHIATRIC,OPEN,29.64637014,-95.45758019,NOT AVAILABLE
6300,UNIVERSITY BEHAVIORAL HEALTH OF DENTON,2026 WEST UNIVERSITY,DENTON,TX,76201,(940) 320-8100,PSYCHIATRIC,OPEN,33.2312854,-97.15644671,NOT AVAILABLE
6301,WELLBRIDGE HEALTHCARE FORT WORTH,6200 OVERTON RIDGE BLVD,FORT WORTH,TX,76132,(817) 361-1991,PSYCHIATRIC,OPEN,32.68022009,-97.41917002,NOT AVAILABLE
6302,WELLBRIDGE HEALTHCARE GREATER DALLAS,4301 MAPLESHADE LANE,PLANO,TX,75093,(972) 596-5445,PSYCHIATRIC,OPEN,33.0058064200001,-96.776953,NOT AVAILABLE
6303,WEST OAKS HOSPITAL,6500 HORNWOOD DRIVE,HOUSTON,TX,77074,(713) 995-0909,PSYCHIATRIC,OPEN,29.7092513700001,-95.4980839999999,NOT AVAILABLE
6304,WESTPARK SPRINGS,6902 S PEEK ROAD,RICHMOND,TX,77407,(832) 535-2770,PSYCHIATRIC,OPEN,29.6943402200001,-95.76104056,NOT AVAILABLE
6305,WOODLAND SPRINGS,15860 OLD CONROE ROAD,CONROE,TX,77384,(936) 270-7520,PSYCHIATRIC,OPEN,30.2291129000001,-95.5399040999999,NOT AVAILABLE
6306,THE ROY LESTER SCHNEIDER HOSPITAL,9048 SUGAR ESTATE,ST THOMAS,VI,801,(809) 776-8311,GENERAL ACUTE CARE,OPEN,18.340605,-64.9147169999999,NOT AVAILABLE
6307,GOV JUAN F LUIS HOSPITAL AND MEDICAL CTR,"4007 EST DIAMOND RUBY, CHRISTIANSTED",ST CROIX,VI,820,(340) 778-6311,GENERAL ACUTE CARE,OPEN,17.733195,-64.751478,NOT AVAILABLE
6308,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF UTAH,8074 SOUTH 1300 EAST,SANDY,UT,84094,(801) 561-3400,REHABILITATION,OPEN,40.6048200500001,-111.85478726,NOT AVAILABLE
6309,NORTHERN UTAH REHABILITATION HOSPITAL,5825 HARRISON BOULEVARD,SOUTH OGDEN,UT,84403,(801) 475-5254,REHABILITATION,OPEN,41.15729915,-111.94125871,NOT AVAILABLE
6310,BENCHMARK BEHAVIORAL HEALTH SYSTEM,592 WEST 1350 SOUTH,WOODS CROSS,UT,84087,(801) 299-5300,PSYCHIATRIC,OPEN,40.8777639200001,-111.89552037,NOT AVAILABLE
6311,CENTER FOR CHANGE,1790 NORTH STATE STREET,OREM,UT,84057,(801) 224-8255,PSYCHIATRIC,OPEN,40.3299345500001,-111.70842764,NOT AVAILABLE
6312,HIGHLAND RIDGE HOSPITAL,7309 SOUTH 180 WEST,MIDVALE,UT,84047,(801) 569-2153,PSYCHIATRIC,OPEN,40.6177431400001,-111.89670948,NOT AVAILABLE
6313,MARIAN CENTER,451 EAST BISHOP FEDERAL LANE,SALT LAKE CITY,UT,84115,(801) 468-6856,PSYCHIATRIC,OPEN,40.72827047,-111.87811764,NOT AVAILABLE
6314,PROVO CANYON BEHAVIORAL HOSPITAL,1350 EAST 750 NORTH,OREM,UT,84097,(801) 852-2273,PSYCHIATRIC,OPEN,40.31066902,-111.66379561,NOT AVAILABLE
6315,SALT LAKE BEHAVIORAL HEALTH,3802 SOUTH 700 EAST,SALT LAKE CITY,UT,84106,(801) 264-6035,PSYCHIATRIC,OPEN,40.6880877,-111.87281364,NOT AVAILABLE
6316,THE AUBERGE AT ASPEN PARK - A MEMORY CARE COMMUNITY,1430 EAST 4500 SOUTH,SALT LAKE CITY,UT,84117,(801) 272-8000,PSYCHIATRIC,OPEN,40.6732681,-111.85104608,NOT AVAILABLE
6317,UTAH STATE HOSPITAL,1300 EAST CENTER STREET,PROVO,UT,84605,(801) 344-4400,PSYCHIATRIC,OPEN,40.2348225100001,-111.63531814,NOT AVAILABLE
6318,"VIEWPOINT CENTER, LLC",2732 WEST 2700 SOUTH,SYRACUSE,UT,84075,(801) 825-5222,PSYCHIATRIC,OPEN,41.07540808,-112.07920639,NOT AVAILABLE
6319,KPC PROMISE HOSPITAL OF SALT LAKE,4252 SOUTH BIRKHILL BOULEVARD,MURRAY,UT,84107,(385) 425-0050,LONG TERM CARE,OPEN,40.6795414700001,-111.89328236,NOT AVAILABLE
6320,UTAH VALLEY SPECIALTY HOSPITAL,306 WEST RIVER BEND LANE,PROVO,UT,84604,(801) 226-5858,LONG TERM CARE,OPEN,40.3054339600001,-111.66258306,NOT AVAILABLE
6321,WESTERN PEAKS SPECIALTY HOSPITAL,485 EAST 500 SOUTH,BOUNTIFUL,UT,84010,(801) 299-4800,LONG TERM CARE,OPEN,40.8848665,-111.8709251,NOT AVAILABLE
6322,PRIMARY CHILDREN'S HOSPITAL,100 NORTH MARIO CAPECCHI DRIVE,SALT LAKE CITY,UT,84113,(801) 662-1000,CHILDREN,OPEN,40.7712872600001,-111.83880469,LEVEL I
